Q12024,NasdaqCM:BYRN,307.4,,,,,,,,,Lead,Positive,SHPositive,SHPositive,Negative,Discount,Premium,SmallCap,SHASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,NegCFORA3Y
Q12024,NasdaqCM:BYSI,95.2,,,,,,,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:CAPR,169.2,,,,,,,,,Silver,,,Negative,Negative,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y
Q12024,NasdaqCM:CATC,519.1,,,,,,,,,Lead,DNegative,Positive,Positive,HPositive,Premium,Premium,SmallCap,SHASpread,3YSpread,HYield,HYieldA3Y,HHPR,HPRA3Y,MCFOR,MCFORA3Y
Q12024,NasdaqCM:CDMO,532,,,,,,,,,Palladium,,HHPositive,Negative,,Discount,,SmallCap,,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,LCFORA3Y
Q12024,NasdaqCM:CDTX,59.5,,,,,,,,,Lead,,,Negative,Negative,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,NegCFOR,
Q12024,NasdaqCM:CDXC,290,,,,,,,,,Lead,Positive,HPositive,HHPositive,Negative,Discount,Premium,SmallCap,SHASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,NegCFORA3Y
Q12024,NasdaqCM:CELC,536.3,,,,,,,,,Copper,,,Negative,,,,SmallCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:CELH,17977.6,,,,,,,,,Platinum,SHPositive,SHPositive,SHPositive,HPositive,SHPremium,Discount,LowerLargeCap,HHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,LCFORA3Y
Q12024,NasdaqCM:CERE,7663.1,,,,,,,,,Copper,,,Negative,,,,MidCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,
Q12024,NasdaqCM:CETY,58.6,,,,,,,,,Lead,,,Negative,Negative,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,NegCFOR,
Q12024,NasdaqCM:CFBK,123.9,,,,,,,,,Lead,DNegative,HHPositive,Negative,HHPositive,Premium,Premium,MicroCap,ASpread,HH3YSpread,LYield,LYieldA3Y,VLPR,VLPRA3Y,MCFOR,SHPCFORA3Y
Q12024,NasdaqCM:CFSB,44.1,,,,,,,,,Copper,DNegative,Negative,Positive,Negative,Discount,Premium,MicroCap,SHASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,,MCFORA3Y
Q12024,NasdaqCM:CHCI,79.8,,,,,,,,,Lead,HPositive,HPositive,Negative,HPositive,Premium,Premium,MicroCap,HSpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,MCFORA3Y
Q12024,NasdaqCM:CIVB,227.9,,,,,,,,,Lead,Negative,Positive,Negative,HHPositive,Discount,Discount,MicroCap,Spread,HH3YSpread,HYield,HYieldA3Y,LPR,LPRA3Y,MCFOR,MCFORA3Y
