Q22023,NasdaqCM:ALTO,331.0,-52.15,-57.43000000000001,-60.18,-66.95,-52.15,-57.43000000000001,-60.18,-66.95,Copper,Negative,Positive,HPositive,Negative,Discount,Discount,SmallCap,HASpread,HA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,LCFORA3Y,69
Q22023,NasdaqCM:AMEH,1827.2,-18.22,,,,-18.78,,,,Lead,HHPositive,HHPositive,Positive,Positive,Premium,Discount,SmallCap,HHSpread,HH3YSpread,LYield,HYieldA3Y,VLPR,MPRA3Y,LCFOR,LCFORA3Y,69
Q22023,NasdaqCM:AMPG,20.4,-21.08,-3.43,6.370000000000001,,-21.08,-3.43,6.370000000000001,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:AMPL,1261.1,-0.98,28.58,-8.84,-21.81,-0.98,28.58,-8.84,-21.81,Lead,HHPositive,SHPositive,SHPositive,Negative,,Discount,SmallCap,HASpread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:ANEB,70.5,-20.71,-8.94,11.77,-27.23,-20.71,-8.94,11.77,-27.23,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:ANIX,109.3,-19.03,30.01,-11.89,-9.24,-19.03,30.01,-11.89,-9.24,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:APCX,58.4,-16.950000000000003,-28.77,-62.33,,-16.950000000000003,-28.77,-62.33,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:APPS,1018.2,-49.25,-61.82,-78.66,-70.93,-49.25,-61.82,-78.66,-70.93,Lead,DNegative,SHPositive,SHPositive,Positive,Premium,Discount,SmallCap,SHASpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y,69
Q22023,NasdaqCM:AQMS,115.6,-11.42,-46.11,-55.19,,-11.42,-46.11,-55.19,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:AREC,140.8,-26.700000000000003,-28.27,-28.55,-71.09,-26.700000000000003,-28.27,-28.55,-71.09,Lead,DDNegative,SHPositive,HHPositive,Positive,Premium,Premium,MicroCap,SHASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,HCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:ARKO,946.9,-10.44,-0.33,-38.4,-21.39,-10.18,-0.21,-37.76,-21.0,Gold,Positive,HHPositive,DNegative,Positive,Discount,Discount,SmallCap,HHSpread,SH3YSpread,LYield,LYieldA3Y,VLPR,VLPRA3Y,LCFOR,LCFORA3Y,69
Q22023,NasdaqCM:ASLE,748.3,5.489999999999999,-36.18,-46.52,-62.96000000000001,5.489999999999999,-36.18,-46.52,-62.96000000000001,Lead,DDNegative,HHPositive,HPositive,Negative,Premium,Premium,SmallCap,SHASpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:ASRT,180.3,11.81,-58.35,-44.32,,11.81,-58.35,-44.32,,Diamond,HHPositive,Positive,DNegative,HHPositive,Premium,Premium,MicroCap,SHSpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,HHCFOR,MCFORA3Y,69
Q22023,NasdaqCM:ASUR,311.1,-35.23,-22.12,-39.92,-30.18,-35.23,-22.12,-39.92,-30.18,Lead,HHPositive,HHPositive,HPositive,Negative,Discount,Premium,SmallCap,HSpread,3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,LCFOR,LCFORA3Y,69
Q22023,NasdaqCM:ATEX,577.5,-0.73,3.52,1.3299999999999998,24.54,-0.73,3.52,1.3299999999999998,24.54,Silver,SHPositive,Positive,Positive,Negative,Discount,Discount,SmallCap,SHSpread,A3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:ATLO,174.0,-7.470000000000001,-5.4,6.9,-1.32,-7.08,-5.12,6.529999999999999,-1.25,Lead,DNegative,Positive,Negative,HHPositive,Discount,Discount,MicroCap,ASpread,H3YSpread,HHYield,HHYieldA3Y,HPR,HPRA3Y,HCFOR,HCFORA3Y,69
Q22023,NasdaqCM:ATOM,192.4,-29.47,2.39,-41.32,-55.2,-29.47,2.39,-41.32,-55.2,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:AUGX,199.6,8.32,5.11,-36.27,,8.32,5.11,-36.27,,Diamond,HHPositive,HHPositive,Negative,Negative,Discount,Premium,MicroCap,HHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
